obs_number,cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
476,1190,2,2,10,1.770224398,1313,11,0.888450288,1
477,1199,2,2,10,2.080585538,1489,11,0.888450288,1
478,1250,2,2,10,2.243724086,1679,11,0.943194554,1
479,1145,6,2,10,1.937341935,1598,11,0.943194554,1
480,1325,2,2,10,2.004984748,1625,11,0.888450288,1
481,1347,6,2,10,2.124354417,1881,11,0.943194554,1
482,1290,6,2,10,1.945299913,1520,11,0.943194554,1
483,1067,2,2,10,2.016921715,1592,11,0.888450288,1
484,1272,6,2,10,2.012942726,1541,11,0.943194554,1
485,1076,2,2,10,1.893573056,1288,11,0.888450288,1
486,1333,6,2,10,2.004984748,1644,11,0.888450288,1
487,1150,6,2,10,1.718497541,1169,11,0.943194554,1
488,1179,2,2,10,1.973152836,1440,11,0.888450288,1
489,1157,2,2,10,1.678707652,1192,11,0.888450288,1
490,1194,2,2,10,1.925404968,1398,11,0.943194554,1
491,1280,2,2,10,2.012942726,1291,11,0.943194554,1
492,1090,2,2,10,1.72247653,1005,11,0.888450288,1
493,1128,2,2,10,1.730434508,1243,11,0.888450288,1
494,1244,2,2,10,2.060690593,1522,11,0.943194554,1
495,1122,2,2,10,1.8418462,1200,11,0.943194554,1
496,1327,2,2,10,2.136291384,1731,11,0.888450288,1
497,1365,6,2,10,2.164144307,1670,11,0.888450288,1
498,1259,6,2,10,1.985089803,1401,11,0.943194554,1
499,1143,6,2,10,1.889594067,1446,11,0.943194554,1
500,1159,2,2,10,2.020900704,1661,11,0.888450288,1
501,1188,2,2,10,2.040795648,1616,11,0.888450288,1
502,1242,2,2,10,1.881636089,1175,11,0.943194554,1
503,1216,2,2,10,1.949278902,1503,11,0.888450288,1
504,1027,2,2,10,1.813993277,1322,11,0.888450288,1
505,1216,6,2,10,1.993047781,1565,11,0.943194554,1
506,1176,2,2,10,1.817972266,1505,11,0.888450288,1
507,1145,6,2,10,1.885615078,1428,11,0.943194554,1
508,1255,6,2,10,1.857762156,1350,11,0.943194554,1
509,1247,6,2,10,2.008963737,1389,11,0.888450288,1
510,1065,6,2,10,1.861741144,1238,11,0.888450288,1
511,1253,6,2,10,2.351156789,1365,11,0.888450288,1
512,1081,2,2,10,1.72247653,1109,11,0.943194554,1
513,1290,6,2,10,1.794098332,1360,11,0.943194554,1
514,1014,6,2,10,1.806035299,939,11,0.888450288,1
515,1250,2,2,10,1.893573056,1369,11,0.888450288,1
516,1238,2,2,10,2.144249362,1509,11,0.943194554,1
517,1224,2,2,10,1.909489012,1623,11,0.888450288,1
518,1207,2,2,10,1.949278902,1441,11,0.888450288,1
519,1183,2,2,10,1.8418462,1277,11,0.888450288,1
520,1211,6,2,10,1.973152836,1392,11,0.943194554,1
521,1287,6,2,10,1.905510023,1560,11,0.943194554,1
522,1323,2,2,10,2.032837671,1599,11,0.943194554,1
523,1328,6,2,10,2.11241745,1701,11,0.943194554,1
524,1182,6,2,10,1.825930244,1493,11,0.943194554,1
525,1155,2,2,10,1.829909233,1325,11,0.943194554,1
526,1146,6,2,10,1.969173847,1467,11,0.888450288,1
527,1346,6,2,10,1.945299913,1338,11,0.888450288,1
528,1212,6,2,10,1.861741144,1385,11,0.943194554,1
529,1119,6,2,10,1.949278902,1468,11,0.943194554,1
530,1258,2,2,10,1.654833718,1127,11,0.943194554,1
531,1055,6,2,10,1.965194858,1402,11,0.888450288,1
532,1092,2,2,10,1.873678111,1419,11,0.943194554,1
533,1221,6,2,10,1.829909233,1310,11,0.943194554,1
534,1044,2,2,10,1.730434508,1222,11,0.943194554,1
535,1193,2,2,10,1.893573056,1513,11,0.943194554,1
536,1187,2,2,10,2.084564527,1474,11,0.888450288,1
537,1158,6,2,10,1.817972266,1090,11,0.943194554,1
538,1234,6,2,10,1.921425979,1479,11,0.943194554,1
539,1143,6,2,10,1.76226642,1182,11,0.888450288,1
540,1312,2,2,10,1.829909233,1455,11,0.943194554,1
541,1106,6,2,10,1.869699122,1304,11,0.888450288,1
542,1140,2,2,10,2.016921715,1466,11,0.943194554,1
543,1123,2,2,10,1.821951255,1189,11,0.888450288,1
544,1160,6,2,10,1.873678111,1441,11,0.888450288,1
545,1238,2,2,10,1.817972266,1422,11,0.888450288,1
546,1231,6,2,10,1.782161365,1173,11,0.943194554,1
547,1302,2,2,10,2.020900704,1363,11,0.943194554,1
548,1179,6,2,10,1.981110814,1478,11,0.943194554,1
549,1195,2,2,10,1.734413497,1153,11,0.943194554,1
550,1292,6,2,10,2.001005759,1487,11,0.888450288,1
551,1205,2,2,10,1.91744699,1461,11,0.888450288,1
552,1243,2,2,10,1.949278902,1421,11,0.943194554,1
553,1035,2,2,10,1.730434508,1181,11,0.943194554,1
554,1272,2,2,10,2.032837671,1646,11,0.888450288,1
555,1331,6,2,10,2.028858682,1422,11,0.943194554,1
556,1184,2,2,10,2.012942726,1544,11,0.888450288,1
557,1180,2,2,10,2.044774637,1464,11,0.943194554,1
558,1296,6,2,10,2.03681666,1532,11,0.943194554,1
559,1253,6,2,10,1.881636089,1618,11,0.888450288,1
560,1147,2,2,10,1.678707652,1176,11,0.943194554,1
561,1281,6,2,10,1.861741144,1601,11,0.943194554,1
562,1305,2,2,10,2.128333406,1631,11,0.888450288,1
563,1209,6,2,10,1.981110814,1637,11,0.888450288,1
564,1254,2,2,10,2.032837671,1315,11,0.943194554,1
565,1310,2,2,10,1.961215869,1472,11,0.888450288,1
566,1207,2,2,10,2.056711604,1436,11,0.943194554,1
567,1152,2,2,10,1.873678111,1484,11,0.888450288,1
568,1079,2,2,10,1.563316971,1066,11,0.943194554,1
569,1310,6,2,10,1.897552045,1387,11,0.943194554,1
570,1062,6,2,10,1.670749674,1142,11,0.888450288,1
571,1120,2,2,10,1.893573056,1390,11,0.888450288,1
572,1226,2,2,10,1.945299913,1454,11,0.888450288,1
573,1295,2,2,10,1.99702677,1644,11,0.943194554,1
574,1309,6,2,10,1.913468001,1595,11,0.943194554,1
575,1157,6,2,10,1.786140354,1343,11,0.888450288,1
576,1144,6,2,10,1.794098332,1159,11,0.943194554,1
577,1310,2,2,10,2.004984748,1455,11,0.888450288,1
578,1310,6,2,10,2.148228351,1577,11,0.888450288,1
579,1134,6,2,10,1.730434508,1380,11,0.888450288,1
580,1143,6,2,10,1.734413497,1210,11,0.943194554,1
581,1290,6,2,10,1.941320924,1403,11,0.888450288,1
582,1208,6,2,10,1.718497541,1431,11,0.943194554,1
583,998,6,2,10,1.770224398,1198,11,0.888450288,1
584,1153,6,2,10,2.032837671,1598,11,0.943194554,1
585,1271,6,2,10,1.969173847,1551,11,0.888450288,1
586,1219,2,2,10,1.993047781,1543,11,0.943194554,1
587,1034,2,2,10,1.750329453,1161,11,0.888450288,1
588,1265,6,2,10,2.064669582,1374,11,0.888450288,1
589,1055,2,2,10,1.937341935,1512,11,0.888450288,1
590,1275,6,2,10,1.865720133,1303,11,0.943194554,1
591,1227,6,2,10,1.821951255,1368,11,0.943194554,1
592,1186,6,2,10,1.746350464,1233,11,0.943194554,1
593,1281,2,2,10,2.092522505,1676,11,0.943194554,1
594,1269,2,2,10,2.132312395,1481,11,0.888450288,1
595,1151,6,2,10,1.734413497,1354,11,0.888450288,1
596,1195,2,2,10,1.873678111,1274,11,0.943194554,1
597,1093,2,2,10,1.853783167,1441,11,0.943194554,1
598,1089,2,2,10,2.056711604,1381,11,0.888450288,1
599,1334,6,2,10,2.188018241,1530,11,0.943194554,1
600,1241,2,2,10,1.829909233,1373,11,0.943194554,1
601,1145,6,2,10,1.869699122,1537,11,0.888450288,1
602,1253,2,2,10,1.925404968,1380,11,0.888450288,1
603,1223,2,2,10,2.108438461,1632,11,0.943194554,1
604,1146,6,2,10,1.690644618,1179,11,0.943194554,1
605,1138,2,2,10,1.845825189,1381,11,0.943194554,1
606,1164,2,2,10,1.821951255,1351,11,0.943194554,1
607,1154,6,2,10,2.136291384,1444,11,0.943194554,1
608,1176,6,2,10,2.012942726,1626,11,0.888450288,1
609,1169,2,2,10,2.080585538,1517,11,0.888450288,1
610,1155,2,2,10,1.885615078,1442,11,0.888450288,1
611,1225,2,2,10,1.817972266,1339,11,0.943194554,1
612,1167,2,2,10,1.76226642,1199,11,0.888450288,1
613,1175,2,2,10,2.004984748,1385,11,0.943194554,1
614,1274,6,2,10,1.901531034,1427,11,0.943194554,1
615,1307,6,2,10,1.853783167,1634,11,0.943194554,1
616,1222,2,2,10,2.084564527,1498,11,0.888450288,1
617,1087,6,2,10,1.76226642,1159,11,0.943194554,1
618,1238,6,2,10,2.024879693,1409,11,0.888450288,1
619,1269,2,2,10,1.901531034,1394,11,0.943194554,1
620,1182,6,2,10,1.985089803,1332,11,0.888450288,1
621,1256,2,2,10,1.8776571,1416,11,0.888450288,1
622,1158,2,2,10,1.893573056,1427,11,0.943194554,1
623,1253,2,2,10,1.901531034,1541,11,0.888450288,1
624,1326,2,2,10,1.985089803,1607,11,0.888450288,1
625,1297,2,2,10,2.016921715,1580,11,0.943194554,1
626,1217,2,2,10,1.754308442,1370,11,0.943194554,1
627,1064,2,2,10,1.734413497,1125,11,0.943194554,1
628,1267,2,2,10,1.806035299,1504,11,0.943194554,1
629,1255,2,2,10,1.965194858,1132,11,0.943194554,1
630,1147,6,2,10,1.774203387,1300,11,0.943194554,1
631,1348,6,2,10,2.247703075,1704,11,0.888450288,1
632,1123,6,2,10,1.774203387,1226,11,0.943194554,1
633,1267,2,2,10,2.07262756,1778,11,0.888450288,1
634,1162,2,2,10,1.821951255,1151,11,0.888450288,1
635,1087,2,2,10,2.048753626,1343,11,0.888450288,1
636,1161,2,2,10,1.555358993,1438,11,0.943194554,1
637,1197,6,2,10,1.901531034,1257,11,0.888450288,1
638,1185,6,2,10,1.742371475,1111,11,0.943194554,1
639,1272,6,2,10,2.012942726,1663,11,0.943194554,1
640,1095,6,2,10,1.702581585,1431,11,0.888450288,1
641,1206,2,2,10,1.977131825,1489,11,0.888450288,1
642,994,6,2,10,1.738392486,1398,11,0.888450288,1
643,1160,6,2,10,1.989068792,1524,11,0.943194554,1
644,1157,2,2,10,1.861741144,1380,11,0.943194554,1
645,1005,6,2,10,1.754308442,1173,11,0.888450288,1
646,1262,2,2,10,1.889594067,1463,11,0.943194554,1
647,1143,6,2,10,1.817972266,1380,11,0.943194554,1
648,1102,6,2,10,1.945299913,1395,11,0.943194554,1
649,1131,2,2,10,2.040795648,1386,11,0.888450288,1
650,1140,2,2,10,1.774203387,1321,11,0.888450288,1
651,1194,6,2,10,1.869699122,1381,11,0.943194554,1
652,1239,6,2,10,1.933362946,1311,11,0.888450288,1
653,1314,2,2,10,1.865720133,1443,11,0.943194554,1
654,1277,2,2,10,2.064669582,1718,11,0.888450288,1
655,1229,2,2,10,1.989068792,1411,11,0.943194554,1
656,1314,6,2,10,2.104459472,1767,11,0.888450288,1
657,1031,6,2,10,1.861741144,1416,11,0.943194554,1
658,1295,2,2,10,1.865720133,1487,11,0.888450288,1
659,1187,2,2,10,2.048753626,1439,11,0.888450288,1
660,1285,2,2,10,1.893573056,1402,11,0.888450288,1
661,1132,2,2,10,1.889594067,1423,11,0.943194554,1
662,1082,2,2,10,1.76226642,1449,11,0.943194554,1
663,1167,2,2,10,1.91744699,1484,11,0.943194554,1
664,1265,6,2,10,2.156186329,1585,11,0.943194554,1
665,1264,6,2,10,1.95723688,1595,11,0.943194554,1
666,1051,2,2,10,1.961215869,1406,11,0.888450288,1
667,1284,6,2,10,2.004984748,1690,11,0.888450288,1
668,1150,6,2,10,1.897552045,1340,11,0.888450288,1
669,1160,2,2,10,1.905510023,1375,11,0.943194554,1
670,1234,2,2,10,1.925404968,1525,11,0.888450288,1
671,1203,2,2,10,1.981110814,1184,11,0.888450288,1
672,1093,6,2,10,1.730434508,1480,11,0.888450288,1
673,1237,6,2,10,1.969173847,1400,11,0.943194554,1
674,1036,6,2,10,1.630959784,1345,11,0.943194554,1
675,1209,2,2,10,2.016921715,1461,11,0.943194554,1
676,1069,2,2,10,1.706560574,1273,11,0.943194554,1
677,1205,2,2,10,2.020900704,1426,11,0.888450288,1
678,1092,6,2,10,1.64687574,1208,11,0.943194554,1
679,1188,6,2,10,1.810014288,1256,11,0.943194554,1
680,1368,6,2,10,1.945299913,1617,11,0.943194554,1
681,1179,2,2,10,1.965194858,1674,11,0.943194554,1
682,1064,2,2,10,1.694623607,1383,11,0.943194554,1
683,1217,2,2,10,1.758287431,1472,11,0.888450288,1
684,1180,6,2,10,1.965194858,1340,11,0.888450288,1
685,1286,6,2,10,2.132312395,1826,11,0.888450288,1
686,1204,2,2,10,1.869699122,1400,11,0.888450288,1
687,1316,6,2,10,2.176081274,1584,11,0.888450288,1
688,1341,2,2,10,2.223829141,1816,11,0.888450288,1
689,1240,2,2,10,2.092522505,1633,11,0.943194554,1
690,1283,6,2,10,2.024879693,1602,11,0.888450288,1
691,1127,6,2,10,1.766245409,1313,11,0.943194554,1
692,1221,6,2,10,1.91744699,1482,11,0.888450288,1
693,1207,2,2,10,1.949278902,1433,11,0.943194554,1
694,1153,6,2,10,1.861741144,1584,11,0.943194554,1
695,1128,6,2,10,1.798077321,1176,11,0.943194554,1
696,1251,2,2,10,1.965194858,1276,11,0.888450288,1
697,1261,2,2,10,1.8776571,1331,11,0.943194554,1
698,1130,2,2,10,1.634938773,1351,11,0.888450288,1
699,1281,6,2,10,2.016921715,1371,11,0.888450288,1
700,1006,6,2,10,1.897552045,1172,11,0.943194554,1
701,1249,6,2,10,1.909489012,1289,11,0.888450288,1
702,1288,6,2,10,1.965194858,1599,11,0.943194554,1
703,1301,6,2,10,2.016921715,1689,11,0.943194554,1
704,1298,2,2,10,2.096501494,1579,11,0.888450288,1
705,1305,6,2,10,2.016921715,1345,11,0.943194554,1
706,1265,6,2,10,2.104459472,1694,11,0.943194554,1
707,1155,2,2,10,2.044774637,1527,11,0.888450288,1
708,1070,2,2,10,1.825930244,1516,11,0.888450288,1
709,1133,6,2,10,1.730434508,1414,11,0.888450288,1
710,1165,2,2,10,2.008963737,1453,11,0.943194554,1
711,1315,2,2,10,2.136291384,1537,11,0.888450288,1
712,1205,2,2,10,1.929383957,1410,11,0.943194554,1
713,1093,6,2,10,1.953257891,1306,11,0.943194554,1
714,1347,6,2,10,1.885615078,1522,11,0.888450288,1
715,1081,6,2,10,1.813993277,1078,11,0.888450288,1
716,1209,6,2,10,1.861741144,1419,11,0.943194554,1
717,1050,2,2,10,1.758287431,1263,11,0.943194554,1
718,997,2,0,10,2.124354417,1722,11,0.943194554,0
719,914,2,0,10,1.475779214,1418,11,0.888450288,0
720,865,2,0,10,2.104459472,1971,11,0.943194554,0
721,841,6,0,10,2.024879693,1384,11,0.888450288,0
722,914,6,0,10,0.660086473,1453,11,0.888450288,0
723,795,6,0,10,0.994321547,1249,11,0.888450288,0
724,1005,2,0,10,2.860467378,2036,11,0.888450288,0
725,723,2,0,10,1.555358993,1473,11,0.943194554,0
726,685,2,0,10,1.117670206,1329,11,0.943194554,0
727,858,6,0,10,2.490421403,1742,11,0.888450288,0
728,865,2,0,10,2.188018241,1731,11,0.943194554,0
729,839,6,0,10,1.873678111,1646,11,0.943194554,0
730,1010,6,0,10,2.247703075,2095,11,0.888450288,0
731,895,2,0,10,1.619022817,1586,11,0.888450288,0
732,885,2,0,10,1.865720133,1568,11,0.888450288,0
733,979,6,0,10,2.402883645,1706,11,0.943194554,0
734,1110,6,0,10,2.733139731,1868,11,0.888450288,0
735,1086,6,0,10,2.291471954,1728,11,0.943194554,0
736,813,2,0,10,1.519548092,1210,11,0.888450288,0
737,737,2,0,10,1.272850776,1488,11,0.888450288,0
738,672,6,0,10,1.145523129,1671,11,0.888450288,0
739,504,6,0,10,1.054006382,1497,11,0.943194554,0
740,847,2,0,10,1.845825189,1441,11,0.943194554,0
741,970,6,0,10,2.566022194,1487,11,0.943194554,0
742,1211,2,0,10,2.398904656,1891,11,0.943194554,0
743,767,6,0,10,1.630959784,1708,11,0.943194554,0
744,964,2,0,10,2.38696769,1527,11,0.888450288,0
745,954,6,0,10,2.665496918,2042,11,0.888450288,0
746,1037,6,0,10,1.523527081,1511,11,0.888450288,0
747,1051,2,0,10,2.327282855,2159,11,0.888450288,0
748,880,2,0,10,2.203934197,1665,11,0.888450288,0
749,1005,6,0,10,2.749055686,2055,11,0.888450288,0
750,1017,2,0,10,1.575253938,1406,11,0.888450288,0
751,1108,2,0,10,2.550106238,1997,11,0.888450288,0
752,783,6,0,10,2.418799601,1984,11,0.888450288,0
753,876,6,0,10,1.706560574,1460,11,0.888450288,0
754,1002,6,0,10,1.129607173,1298,11,0.888450288,0
755,914,2,0,10,2.295450943,1993,11,0.943194554,0
756,965,2,0,10,1.623001806,1457,11,0.888450288,0
757,922,2,0,10,1.965194858,1601,11,0.943194554,0
758,1089,2,0,10,2.188018241,1770,11,0.943194554,0
759,1123,6,0,10,2.303408921,1616,11,0.943194554,0
760,1110,2,0,10,1.551380004,1480,11,0.888450288,0
761,706,2,0,10,1.563316971,1292,11,0.888450288,0
762,875,6,0,10,1.615043828,1261,11,0.888450288,0
763,1214,6,0,10,2.454610502,1487,11,0.888450288,0
764,1164,2,0,10,1.985089803,1546,11,0.943194554,0
765,657,6,0,10,0.863014911,1140,11,0.888450288,0
766,894,2,0,10,1.145523129,1573,11,0.888450288,0
767,733,6,0,10,1.213165941,1603,11,0.888450288,0
768,868,6,0,10,1.519548092,1431,11,0.943194554,0
769,1164,2,0,10,2.77292962,2305,11,0.888450288,0
770,1112,6,0,10,2.311366899,1812,11,0.943194554,0
771,1046,6,0,10,2.367072745,1727,11,0.888450288,0
772,982,2,0,10,1.754308442,1987,11,0.943194554,0
773,917,2,0,10,2.796803554,2056,11,0.943194554,0
774,1235,6,0,10,2.303408921,1747,11,0.888450288,0
775,1265,2,0,10,1.961215869,1932,11,0.943194554,0
776,974,6,0,10,2.434715557,1702,11,0.943194554,0
777,969,6,0,10,1.977131825,1897,11,0.943194554,0
778,656,2,0,10,1.432010335,1282,11,0.943194554,0
779,631,2,0,10,0.691918385,1472,11,0.888450288,0
780,648,2,0,10,1.185313018,1556,11,0.888450288,0
781,872,6,0,10,1.718497541,1509,11,0.943194554,0
782,1072,2,0,10,2.414820612,1718,11,0.943194554,0
783,1060,6,0,10,1.650854729,1534,11,0.943194554,0
784,822,6,0,10,2.609791072,1557,11,0.888450288,0
785,609,6,0,10,1.340493588,1303,11,0.888450288,0
786,1254,2,0,10,2.335240833,1766,11,0.888450288,0
787,972,6,0,10,2.398904656,1864,11,0.943194554,0
788,813,6,0,10,1.845825189,1518,11,0.943194554,0
789,1020,6,0,10,2.526232304,1788,11,0.943194554,0
790,1030,2,0,10,1.678707652,1996,11,0.888450288,0
791,1027,6,0,10,2.211892175,2025,11,0.888450288,0
792,985,2,0,10,2.223829141,1315,11,0.888450288,0
793,876,6,0,10,1.973152836,1764,11,0.888450288,0
794,637,2,0,10,0.958510647,1049,11,0.943194554,0
795,891,6,0,10,2.430736568,1946,11,0.943194554,0
796,760,2,0,10,2.084564527,1673,11,0.943194554,0
797,794,6,0,10,2.454610502,1872,11,0.888450288,0
798,719,6,0,10,1.069922338,1002,11,0.943194554,0
799,1005,2,0,10,3.182765485,2158,11,0.943194554,0
800,798,2,0,10,1.599127872,1522,11,0.943194554,0
801,890,2,0,10,2.649580962,2096,11,0.888450288,0
802,916,2,0,10,2.032837671,1836,11,0.888450288,0
803,1189,2,0,10,2.530211293,1956,11,0.943194554,0
804,775,6,0,10,1.973152836,1898,11,0.943194554,0
805,956,6,0,10,3.27826122,2053,11,0.888450288,0
806,1095,6,0,10,1.463842247,1651,11,0.943194554,0
807,866,6,0,10,2.717223775,1874,11,0.888450288,0
808,1040,6,0,10,2.466547469,1861,11,0.943194554,0
809,935,6,0,10,2.251682064,1648,11,0.943194554,0
810,738,6,0,10,1.264892798,1683,11,0.888450288,0
811,947,2,0,10,1.595148883,1568,11,0.943194554,0
812,830,2,0,10,0.986363569,1225,11,0.888450288,0
813,735,2,0,10,1.778182376,1495,11,0.888450288,0
814,979,2,0,10,1.619022817,1386,11,0.943194554,0
815,1003,6,0,10,2.61774905,2040,11,0.888450288,0
816,925,2,0,10,1.961215869,1419,11,0.888450288,0
817,645,6,0,10,1.447926291,1547,11,0.943194554,0
818,956,6,0,10,1.710539563,1671,11,0.888450288,0
819,701,6,0,10,2.382988701,2199,11,0.888450288,0
820,763,2,0,10,1.244997853,1089,11,0.943194554,0
821,817,6,0,10,1.026153459,1267,11,0.943194554,0
822,761,2,0,10,1.459863258,1203,11,0.888450288,0
823,824,6,0,10,1.56729596,1475,11,0.888450288,0
824,880,6,0,10,2.120375428,1684,11,0.888450288,0
825,830,6,0,10,2.207913186,1902,11,0.943194554,0
826,1107,6,0,10,3.341925044,2288,11,0.943194554,0
827,1462,6,0,10,2.955963113,2166,11,0.943194554,0
828,1178,6,0,10,2.219850152,1736,11,0.888450288,0
829,1145,2,0,10,1.388241456,1410,11,0.888450288,0
830,1092,2,0,10,3.059416827,2180,11,0.888450288,0
831,660,6,0,10,0.083984465,854,11,0.888450288,0
832,1096,6,0,10,2.116396439,1636,11,0.943194554,0
833,515,6,0,10,1.384262467,1278,11,0.888450288,0
834,650,2,0,10,1.905510023,1326,11,0.888450288,0
835,1199,6,0,10,2.760992653,1806,11,0.888450288,0
836,774,6,0,10,1.746350464,1680,11,0.888450288,0
837,1120,2,0,10,3.043500871,1973,11,0.943194554,0
838,1202,6,0,10,1.95723688,1970,11,0.943194554,0
839,1224,6,0,10,2.382988701,2141,11,0.888450288,0
840,981,6,0,10,2.199955208,2019,11,0.888450288,0
841,877,2,0,10,1.388241456,1471,11,0.943194554,0
842,823,2,0,10,1.817972266,1428,11,0.943194554,0
843,910,6,0,10,1.706560574,1512,11,0.888450288,0
844,1030,2,0,10,1.933362946,1764,11,0.888450288,0
845,950,6,0,10,1.698602596,1494,11,0.888450288,0
846,984,2,0,10,2.458589491,1793,11,0.943194554,0
847,967,6,0,10,1.619022817,1694,11,0.943194554,0
848,863,6,0,10,1.081859305,1526,11,0.943194554,0
849,1140,6,0,10,2.46256848,1664,11,0.943194554,0
850,886,2,0,10,1.690644618,1659,11,0.888450288,0
851,1075,2,0,10,2.104459472,1499,11,0.943194554,0
852,912,2,0,10,1.806035299,1620,11,0.943194554,0
853,1050,6,0,10,2.398904656,2053,11,0.888450288,0
854,813,2,0,10,1.56729596,1491,11,0.888450288,0
855,872,2,0,10,1.523527081,1627,11,0.888450288,0
856,975,2,0,10,0.942594691,1517,11,0.888450288,0
857,739,2,0,10,1.937341935,1429,11,0.943194554,0
858,839,6,0,10,1.52750607,1571,11,0.943194554,0
859,948,6,0,10,2.016921715,1739,11,0.943194554,0
860,742,6,0,10,1.726455519,1589,11,0.888450288,0
861,1276,2,0,10,2.343198811,1735,11,0.943194554,0
862,829,2,0,10,0.994321547,1546,11,0.888450288,0
863,741,6,0,10,1.921425979,1531,11,0.888450288,0
864,1238,2,0,10,1.591169894,1837,11,0.888450288,0
865,943,6,0,10,1.030132448,1405,11,0.888450288,0
866,999,6,0,10,2.554085227,1616,11,0.943194554,0
867,952,2,0,10,2.398904656,2024,11,0.943194554,0
868,512,6,0,10,1.778182376,1630,11,0.888450288,0
869,710,6,0,10,1.233060886,1536,11,0.888450288,0
870,1052,6,0,10,1.833888222,1548,11,0.888450288,0
871,845,2,0,10,1.396199434,1535,11,0.943194554,0
872,1031,2,0,10,2.271577009,1847,11,0.943194554,0
873,837,2,0,10,1.726455519,1811,11,0.943194554,0
874,776,2,0,10,1.428031346,1780,11,0.888450288,0
875,923,6,0,10,1.99702677,1554,11,0.888450288,0
876,900,2,0,10,2.172102285,1571,11,0.888450288,0
877,976,2,0,10,2.060690593,1794,11,0.888450288,0
878,866,6,0,10,2.259640042,1784,11,0.943194554,0
879,789,2,0,10,0.473073991,1304,11,0.888450288,0
880,1084,6,0,10,1.698602596,1686,11,0.943194554,0
881,756,2,0,10,1.531485059,1307,11,0.943194554,0
882,1042,6,0,10,1.563316971,1759,11,0.888450288,0
883,1163,6,0,10,2.601833094,1854,11,0.888450288,0
884,1093,6,0,10,1.845825189,1837,11,0.888450288,0
885,660,6,0,10,1.981110814,1631,11,0.888450288,0
886,783,2,0,10,2.096501494,1423,11,0.888450288,0
887,722,2,0,10,2.900257268,1920,11,0.888450288,0
888,958,6,0,10,1.591169894,1427,11,0.943194554,0
889,1069,2,0,10,1.893573056,1670,11,0.943194554,0
890,855,2,0,10,1.002279525,1455,11,0.888450288,0
891,1104,2,0,10,1.742371475,1902,11,0.943194554,0
892,798,2,0,10,2.211892175,1640,11,0.888450288,0
893,1113,2,0,10,2.760992653,2066,11,0.888450288,0
894,1157,6,0,10,2.558064216,1654,11,0.943194554,0
